"id" "Protein IDs" "Protein names" "Gene names" "Set1_D0-1" "Set1_D3-1" "Set1_D7-3" "Set1_D14-3" "Set1_reference" "Set2_D0-2" "Set2_D3-2" "Set2_D7-2" "Set2_D14-2" "Set2_reference" "Set3_D0-3" "Set3_D3-3" "Set3_D7-1" "Set3_D14-1" "Set3_reference"
9962 "H3BMF4;H3BPT8;H3BT44;H3BR82;H3BPQ9;Q9H2V7;H3BP14" "Protein spinster homolog 1" "SPNS1" 39655.1602150065 38077.1592460308 41269.0429005755 43684.5206032879 39868.9737101168 33755.0122471455 38594.6831915142 37585.3221413144 41054.7372520122 39868.9737101168 39990.7475980253 41068.6144652669 40554.9253184986 41536.5021968843 39868.9737101168
9963 "Q9H2W6;A0A087WT90" "39S ribosomal protein L46, mitochondrial" "MRPL46" 67367.3202910787 79412.5090227324 77839.4304353934 87557.5900290747 76001.6293034616 73525.069012588 78835.315814674 77277.0989069182 83546.960322706 76001.6293034616 68577.8061222956 72182.578889374 72874.2153427273 83763.4599146915 76001.6293034616
9965 "Q9H307;G3V5F0;G3V579" "Pinin" "PNN;Pnn" 109558.819003045 107069.539530987 102558.512757048 104767.7256875 107099.186274075 109084.260658031 107009.442817663 108230.324621169 94130.4082823908 107099.186274075 112094.447623184 95096.7474092989 90689.5319154047 102350.810664005 107099.186274075
9966 "H7C0G1;Q9H330" "Transmembrane protein 245" "TMEM245;Tmem245" 27575.4720248721 28522.492562539 28263.2260983735 30504.841219602 31208.0770525745 33018.2337870802 33711.2681577981 28910.2538154055 33048.5230821039 31208.0770525745 34522.4856481809 33920.6211464417 32689.3155433769 30475.8388618072 31208.0770525745
9967 "F5GWA4;Q9H3F6;F5H6V0" "BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3" "KCTD10" 53466.2651892346 52491.9112223085 51958.8679249118 50072.5931144709 52595.5257163799 38987.2642795176 45808.3298755345 55406.6719739163 57760.7545590012 52595.5257163799 55608.6045193109 57835.3629525732 55830.9317094436 53282.0916415262 52595.5257163799
9968 "Q9H3H3" "UPF0696 protein C11orf68" "C11orf68" 156407.217285448 148071.962146312 169504.489330048 167687.059850881 159824.224166143 157053.693779624 159607.224769154 172526.281484503 173901.270007736 159824.224166143 156781.227637966 138758.549473182 152399.555127224 160041.212406477 159824.224166143
9969 "Q9H3K2" "Growth hormone-inducible transmembrane protein" "GHITM" 96550.4960880895 86896.2415275893 87446.9838302307 96696.2903986519 90052.0730531317 90623.0760895785 98740.7722634726 89239.1495363603 93080.7944424773 90052.0730531317 93594.0237198812 81077.4898943321 80036.6395575111 102098.45887402 90052.0730531317
9971 "Q9H3N1;G3V448" "Thioredoxin-related transmembrane protein 1" "TMX1" 172392.281961631 167377.296294784 187970.077733791 177981.723637075 173221.300413894 174884.34655791 190228.814997345 170734.683203382 167036.075023913 173221.300413894 178067.995781948 170467.152174601 165655.019122216 171472.420528656 173221.300413894
9972 "Q9H3P7" "Golgi resident protein GCP60" "ACBD3" 240479.147455628 240190.209521765 242628.270983426 223445.47772622 247092.377116283 256369.166169947 256253.951780208 240139.220470295 237168.708824155 247092.377116283 250338.296644253 254364.296192376 255711.445743625 241702.81781995 247092.377116283
9973 "J3KRZ9;J3QR93;Q9H3Q1;J3QQS6" "Cdc42 effector protein 4" "CDC42EP4" 94060.7604706588 95320.0784148526 90691.8708286548 91405.3950370401 89047.584381488 81076.1244479579 89125.3531576486 97706.6603287298 90624.3126030893 89047.584381488 80503.2661178601 82280.4498114842 77063.5890148933 101034.382978739 89047.584381488
9974 "R4GMM7;Q9H3S7" "Tyrosine-protein phosphatase non-receptor type 23" "PTPN23" 287119.261288068 308382.337825564 311832.029833562 315066.533514254 301814.179827199 290118.038104286 317714.397619423 295221.675766726 321019.04694129 301814.179827199 284264.391736413 300492.081066701 300048.345191215 311369.033240841 301814.179827199
9975 "A0A1W2PNX8;Q9H3U1" "Protein unc-45 homolog A" "UNC45A" 370585.665791182 369827.467818212 382016.30348905 329789.331719088 351060.688084978 367510.063412895 357611.151182384 343237.594308009 344158.686369122 351060.688084978 372631.142861964 352536.538973058 339268.400496145 311429.515808118 351060.688084978
9978 "E5RI90;Q9H425;E5RFY9" "Uncharacterized protein C1orf198" "C1orf198" 90602.4229476671 102413.398989541 115492.27782321 99228.5715367712 106938.178017515 77251.0799793799 88009.0310961741 102804.321440207 109197.097339554 106938.178017515 92198.5486190276 129165.209306604 128779.890625483 101868.37149154 106938.178017515
9979 "Q9H444" "Charged multivesicular body protein 4b" "CHMP4B;Chmp4b" 230270.48756648 239985.719538171 272074.608637164 254187.487490348 236671.47872292 239336.059202668 234237.475660835 225988.857057813 248653.311255132 236671.47872292 241298.214160338 231966.012713457 242490.735949721 231624.362574957 236671.47872292
9980 "Q9H446;E5RJE3;E5RGQ3;E5RGS5" "RWD domain-containing protein 1" "RWDD1;Rwdd1" 37325.7959700381 40596.8994559795 41401.7815657697 47167.9851491309 41725.826832392 39913.2350627689 39968.0748889251 37960.0687764119 48219.2827740651 41725.826832392 35256.2428873922 42405.274590272 44062.4929638391 41872.3048240113 41725.826832392
9982 "Q9H479" "Fructosamine-3-kinase" "FN3K" 43950.083888727 50678.4157205242 55808.590394286 51294.853372758 46474.5625433333 45256.7520731959 51511.2605202092 52898.1365292504 46585.3961015303 46474.5625433333 43487.037984106 42112.9645342555 43635.7821232058 48387.9345709338 46474.5625433333
9983 "Q9H488" "GDP-fucose protein O-fucosyltransferase 1" "POFUT1" 209141.19187773 201804.85894618 197765.024667695 213599.623300613 203157.561459788 199505.233713339 205664.337929753 197377.743226023 208784.43487726 203157.561459788 219207.041139314 231643.962978555 218627.131110531 199319.639378569 203157.561459788
9984 "Q9H497;Q5W0C9;F2Z3J4;Q5W0C6" "Torsin-3A" "TOR3A" 13879.3547963313 13031.3012725421 11078.5850884642 13801.4885702915 14939.8470279687 17214.9549211883 16059.0990374858 16380.9359889395 16151.725248021 14939.8470279687 22091.9697813905 19856.8822366912 13770.2667441289 18342.7232594394 14939.8470279687
9985 "A0A087WU27;Q9H4A4;H7C2T3;A0A087WUS4;A6NKB8" "Aminopeptidase B" "RNPEP" 537128.385050573 548298.848866258 533214.695700525 557617.803484503 532617.371977419 540036.933307156 551253.374635607 532596.128946155 519713.437218607 532617.371977419 545310.644276215 567012.662250921 530182.805121567 547239.062949295 532617.371977419
9986 "Q9H4A6;D6REM1" "Golgi phosphoprotein 3" "GOLPH3;Golph3" 91559.3486961022 103875.049305654 102030.943765039 82483.4451996039 91663.1566709545 100727.190295498 90075.2866520291 88456.8633722917 85150.1517053861 91663.1566709545 93243.8314879165 113685.935011534 101026.510384857 87940.0408478484 91663.1566709545
9987 "H0YJT4;Q9H4B6" "Protein salvador homolog 1" "SAV1" 16462.0383094804 14421.8022897406 14018.5972741293 14159.0002450217 13644.6631084076 14608.8823245198 14836.2755674449 13745.9796256018 10623.652235636 13644.6631084076 14477.6635908893 13071.3868489063 11871.95052702 16287.0677256255 13644.6631084076
9991 "Q9H4G4;Q5VZR0;A0A088AWP7" "Golgi-associated plant pathogenesis-related protein 1" "GLIPR2" 127621.16726292 125497.35196293 128813.211504779 130347.451037875 122783.611564952 124757.507969085 125114.206017892 123754.638634182 128647.988858782 122783.611564952 124062.968150537 126596.741635923 114732.523990817 127383.702445087 122783.611564952
9994 "Q9H4L4" "Sentrin-specific protease 3" "SENP3" 38971.4407572485 32666.4140866864 27545.7768350886 39282.1401462688 35624.7552270244 36678.8372397404 33456.6146882636 36873.236224576 35456.7164463226 35624.7552270244 38259.3307860123 33638.1368564996 33136.2654890855 37461.6100132099 35624.7552270244
9995 "C9J8P4;C9JZ19;C9JEF2;Q9H4L5" "Oxysterol-binding protein-related protein 3" "OSBPL3" 150368.180859107 125940.606336628 124730.217080865 118185.286767737 124223.089685098 138674.460161507 129517.84924878 129897.544833352 112465.619324382 124223.089685098 132395.768342355 115285.528238245 113361.671112733 127881.205219121 124223.089685098
9997 "C9JDQ8;C9JC03;A0A024R571;C9J2Z4;C9IZH1;Q9H4M9;C9JIJ3" "EH domain-containing protein 1" "EHD1;Ehd1" 1110059.96894403 1075343.10579866 1020775.63616584 1006177.23089434 1060033.65631944 1141584.68608246 1079607.1344343 1112322.00670466 989457.600139539 1060033.65631944 1113468.05702307 1007982.06864157 1065764.71475908 1097568.84148304 1060033.65631944
10001 "A0A0A0MTE0;Q9H553" "Alpha-1,3/1,6-mannosyltransferase ALG2" "ALG2" 142298.778215274 141401.035638456 148471.787368476 153967.842438844 146406.361212239 155990.786005946 152397.351357505 150101.476274105 178165.964923937 146406.361212239 135532.449024711 135454.345478583 138747.087614618 141657.00816521 146406.361212239
10002 "Q9H583;Q5T3Q7;Q6P664" "HEAT repeat-containing protein 1;HEAT repeat-containing protein 1, N-terminally processed" "HEATR1" 158636.06400278 137516.600026395 141318.413091873 149207.276160268 150064.727966333 159367.607906094 147381.25750567 150701.847763751 134659.485356657 150064.727966333 155591.848795445 141343.838439334 141029.758923847 136272.892350437 150064.727966333
10003 "Q9H5K3;E5RJD5" "Protein O-mannose kinase" "POMK" 13341.2578508613 13386.8520291145 10161.8502726989 12206.7279334788 10456.2772941075 13735.6743139521 11107.0098233424 13875.5272182708 11226.8094219251 10456.2772941075 12661.9527286138 11657.3813142064 11467.9085967594 10625.7067319584 10456.2772941075
10007 "A6NGY7;Q9H694" "Protein bicaudal C homolog 1" "BICC1" 109270.194879479 114013.751555344 114420.007574571 97651.1431519211 118509.226838647 118048.94670529 125028.245791605 109333.748491215 124219.66857349 118509.226838647 113020.098668435 128211.807938761 111657.346207021 100382.658902778 118509.226838647
10008 "Q9H6B4" "CXADR-like membrane protein" "CLMP" 95164.0413827939 92746.3464546598 87763.5677096754 92738.7705739423 93138.1091688395 111781.653451556 93238.7988092621 101820.896148219 86221.2670664413 93138.1091688395 109155.610354365 92003.9491933455 82962.0979412504 96454.5189662856 93138.1091688395
10009 "B0QY51;Q9H6E4" "Coiled-coil domain-containing protein 134" "CCDC134" 65166.4943817004 56127.9522845352 59518.8678683562 54611.4669156443 58577.4651245578 58537.7027338556 55754.8941741939 57246.3949928565 53696.1238561704 58577.4651245578 60863.9045085071 57351.1479193831 56864.4950081357 59625.3445797828 58577.4651245578
10010 "Q9H6F5;H0YG79" "Coiled-coil domain-containing protein 86" "CCDC86" 87411.3077501029 78665.9313581255 75899.0138836879 66709.3571568552 71974.7061722951 77513.038290168 65807.1018018025 68819.8812214052 53546.3117523668 71974.7061722951 73697.0393019132 63943.8691916721 64531.2994590188 69319.7133021694 71974.7061722951
10012 "H3BSJ7;I3L2A3;H3BSH2;Q9H6Q4" "Cytosolic Fe-S cluster assembly factor NARFL" "NARFL" 17845.1615553773 17623.1502330038 18805.6979673076 17955.8297532846 18013.9845307221 17140.5290300788 18301.2393610651 19262.4198955101 18211.5944593161 18013.9845307221 20667.9512090367 18697.219874923 18931.8682062228 19966.1330064938 18013.9845307221
10014 "A0A0C4DFX0;A0A0A0MRW6;Q9H6R4" "Nucleolar protein 6" "NOL6" 64805.7214198217 60923.7858186406 67022.1038844614 52305.9384476378 60624.5724474803 64717.6387946487 61514.268719277 61490.4038292629 52167.8579440433 60624.5724474803 64267.2413030751 54748.3300256288 54364.2537497269 61539.892524463 60624.5724474803
10015 "D6R9T8;Q9H6S0;D6RA70" "Probable ATP-dependent RNA helicase YTHDC2" "YTHDC2" 139908.952676865 150823.107492232 146178.937179548 147078.513623197 144136.171080882 144856.474756288 166505.833867969 151990.116589399 141375.850084415 144136.171080882 142883.319343285 148455.777365597 144077.5407888 147399.669198352 144136.171080882
10016 "C9JGA2;C9JVK8;Q9H6S1;H7C1Z1" "5-azacytidine-induced protein 2" "AZI2" 8788.72371031624 11009.8271458516 12246.6038138223 9569.84132338839 11580.5375289609 10578.6714420157 12746.1251274192 11061.7026219587 12089.1939780429 11580.5375289609 9215.30321267132 14257.7462897919 11007.0289103272 11138.067612624 11580.5375289609
10017 "Q9H6T3" "RNA polymerase II-associated protein 3" "RPAP3" 127883.180471221 116757.574012745 121631.510378335 114842.858095597 119395.462750857 129858.182609046 121223.944497865 121211.901329141 109395.142434485 119395.462750857 133278.477677352 123133.806479934 120632.845476571 118007.921172656 119395.462750857
10019 "Q9H6W3" "Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66" "NO66" 37157.2196875018 37596.6178584685 36845.5581305443 37891.823780292 37376.8396431422 38683.2923352878 37261.9537733532 37814.7666814061 37031.5344674956 37376.8396431422 37050.1116413331 36331.5513873872 33622.4358433134 40645.3711693485 37376.8396431422
10020 "H0YC24;Q9H6X2" "Anthrax toxin receptor 1" "ANTXR1;Antxr1" 78035.0515640549 86220.7262908131 81980.5648660272 72332.8849260194 83023.3315172755 98584.5551461484 75216.6466015531 75079.6986919049 82179.7855138441 83023.3315172755 75025.6028088824 81236.5377854244 77763.9095174191 82932.5286592961 83023.3315172755
10021 "G3V1J0;Q9H6Y2" "WD repeat-containing protein 55" "WDR55" 46597.2877811356 51380.7956524339 48654.6041742998 45542.637398956 47850.8001741403 44587.9095080127 50228.9294968676 49142.3335562108 45880.6524675778 47850.8001741403 49219.3443218904 44269.8354056641 46506.8052705701 43012.2558942465 47850.8001741403
10024 "H0YAT1;Q9H788" "SH2 domain-containing protein 4A" "SH2D4A" 195764.4502458 141057.041236639 126847.974825801 108747.465343377 141442.490776151 187377.041086256 136806.005043663 118896.250544806 108087.844790119 141442.490776151 217988.534507589 135833.669065199 117268.631165448 114836.851037958 141442.490776151
10025 "Q9H792;H0YN99;H3BUZ5" "Pseudopodium-enriched atypical kinase 1" "PEAK1" 274981.382058988 291892.452545892 268476.48462328 256754.670926539 273214.670698835 257109.168737591 265218.633250287 280074.768813266 269553.134944731 273214.670698835 278200.988676919 302010.805480824 297506.982912217 267743.081232858 273214.670698835
10026 "Q9H7B2;U3KQN5;Q5VXM9;Q5VXN0" "Ribosome production factor 2 homolog" "RPF2" 42043.8843745353 43906.2484348186 42637.0746195616 38506.6777184759 39351.7390972578 44812.7529260046 43338.2407031977 38649.3845804537 37082.4267098362 39351.7390972578 45020.8852850609 38700.124117762 37451.1174460418 38073.6080719582 39351.7390972578
10028 "C9JSS1;Q9H7C4;C9JTN4" "Syncoilin" "SYNC" 70541.9223241698 80608.1936748067 76165.7170592639 60120.3900464063 68744.2204390472 65219.4067835257 66173.2120839241 63773.0691184388 73787.9427863894 68744.2204390472 69552.8547654298 74829.3410144076 71511.5526107154 54924.2365215989 68744.2204390472
10029 "E9PNP3;E9PLK9;Q9H7C9;E9PIQ4;E9PR47;E9PJP1" "Mth938 domain-containing protein" "AAMDC" 49017.3705785487 73977.56623981 79661.5177693608 81571.7643444477 69974.6358012319 54523.8891608801 61218.7471434512 70224.835693121 78267.6612702534 69974.6358012319 54420.4501483247 69520.7748029058 79123.9681854246 74098.066465255 69974.6358012319
10030 "H0YB14;H0Y7N4;Q9H7D0" "Dedicator of cytokinesis protein 5" "DOCK5" 422603.157610051 414738.16026418 407933.278493727 406558.757818154 418353.113665137 412911.96527633 411096.131249966 397221.826915498 420007.900301814 418353.113665136 473100.497630459 456373.133026891 443033.315793282 389127.112081901 418353.113665137
10034 "Q9H7N4" "Splicing factor, arginine/serine-rich 19" "SCAF1" 34994.5135796392 35621.9292553851 36200.6716289909 39344.7350468137 34938.0985091066 39842.8673100598 33782.4659750279 34975.3709967105 29832.0507501096 34938.0985091066 40924.2408988559 36349.8630238155 35258.1273340197 36257.6406459338 34938.0985091066
10038 "A6NHH0;X6RJ95;Q9H7Z7" "Prostaglandin E synthase 2;Prostaglandin E synthase 2 truncated form" "PTGES2" 359407.48641225 342099.812587937 348445.610283892 363736.283853058 341685.537929831 351663.461366855 334680.294955722 333583.469551285 344057.430293079 341685.537929831 344346.866657716 351635.397376852 335390.609654169 395007.321877126 341685.537929831
10040 "Q9H814" "Phosphorylated adapter RNA export protein" "PHAX" 25807.304902732 22985.3946274788 18421.7236098969 21439.325866235 22027.0950641805 20622.5057386892 21786.6188728007 21701.0638351968 22948.9473387121 22027.0950641805 23887.4159259877 19477.139885542 19167.3040156862 22115.9925596059 22027.0950641805
10042 "H0Y8Z9;D6RCD8;Q9H845" "Acyl-CoA dehydrogenase family member 9, mitochondrial" "ACAD9" 229539.516394702 242225.664032307 246532.275915098 273119.992136716 253810.890557032 235402.269935271 249750.631577199 250411.12082814 273708.953039374 253810.890557032 238258.393039875 246815.149172863 244754.857869003 278334.519193449 253810.890557032
10043 "Q9H857;H7C519;H7C4G8" "5-nucleotidase domain-containing protein 2" "NT5DC2" 89225.6027996759 88103.5548336341 87118.2386786304 86785.8634885366 90146.4870671733 95796.717213067 88375.5206888793 91203.0733670976 83575.4683627549 90146.4870671733 83314.6917759681 97573.4693949062 85147.1698264765 99916.3248438912 90146.4870671733
10044 "J3QLQ6;Q9H8H0" "Nucleolar protein 11" "NOL11" 59857.5804005331 57541.8927314497 57379.6740214539 52673.2499387286 56740.4943929987 58274.9245500645 64079.9050613569 63493.8708881743 45897.7434063402 56740.4943929987 63173.9891695579 56902.8236439936 54746.8229168563 64319.7765649619 56740.4943929987
10047 "Q9H8M7" "Protein FAM188A" "FAM188A" 42850.5707263084 38733.2912192089 42531.2186046788 43011.8077876422 41071.6832705175 37532.7800821477 47363.5036757864 37852.7296016403 37724.4345183545 41071.6832705175 41590.3420485148 41452.3322638081 41628.2965769488 40575.0418030424 41071.6832705175
10048 "H3BM79;Q9H8T0" "AKT-interacting protein" "AKTIP" 17443.8333494811 19678.0774935966 19065.134929035 15809.2716088521 18099.6601658103 18690.7915932546 20078.0279101673 18591.1312020496 18512.5820646223 18099.6601658103 18253.8620866275 17942.3172538113 18514.6790864806 18141.0801474123 18099.6601658103
10050 "F8WBR9;F8WEG2;F8WEH9;F8WF79;Q9H8Y8" "Golgi reassembly-stacking protein 2" "GORASP2" 197612.18302671 186508.491969401 201043.247413187 182952.816038867 196269.553014726 199352.924810167 198662.508862716 198328.34778366 177076.925479534 196269.553014726 210308.415129393 201744.210792134 202426.711518714 211033.377314169 196269.553014726
10051 "Q9H900;H3BQ07;H3BSG1" "Protein zwilch homolog" "ZWILCH" 46998.4880119755 41379.3075250108 39217.3165801499 33487.3700179436 37770.4749749084 39974.4719427093 37603.0444901024 36955.5218052006 27663.7266745389 37770.4749749084 42778.8746560952 37654.1364303617 35569.7348484078 34891.618971813 37770.4749749084
10052 "H3BMV3;B4E1P3;H3BMT0;A6NGP5;H3BTV5;Q9H910;H3BMM8;H3BU16" "Hematological and neurological expressed 1-like protein" "HN1L" 136874.804167143 183357.186698065 172074.435854118 161795.993807741 162768.693990264 137451.403350804 176114.773373403 180252.560289476 148390.368090916 162768.693990264 155420.878352704 156271.511848508 154024.043531264 165235.635927854 162768.693990264
